ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
SauEMRSA16ChORF1693_s_at	0.0812	0.04841252	2.32793	-4.017936	2.775949		
Cbur02085_at	0.0812	0.04842687	2.32774	-4.018214	1.692101		
SauCOLChORF01494_at	0.0812	0.0484308	2.327688	-4.01829	2.626641		
CTrachChrORF_CT355_at	0.0812	0.04843796	2.327593	-4.018429	2.389784		
CburA00047_at	0.0812	0.04844784	2.327462	-4.01862	2.129433		
SpM3_ChORF0305_at	0.0812	0.04845148	2.327414	-4.018691	2.143111		
SpM18_ChORF1663_s_at	0.0812	0.04845195	2.327408	-4.0187	1.634892		
SauMu50ChORFSAV1024_s_at	0.0812	0.0484774	2.327071	-4.019192	1.603348		
SauEMRSA16ChORF1689_at	0.0813	0.04850122	2.326756	-4.019653	2.462287		
SauCOLChORF01700_s_at	0.0813	0.04851537	2.326569	-4.019927	2.390158		
YpesChrORF_YPO0845_s_at	0.0813	0.04852055	2.3265	-4.020027	2.023668	YPO0845	ThiJ/PfpI family thiamine biogenesis protein
Cbur00674_at	0.0813	0.04853724	2.326279	-4.02035	2.661751		
YpesChrORF_YPO2607_s_at	0.0813	0.04856105	2.325965	-4.02081	1.759283	nadD	nicotinic acid mononucleotide adenylyltransferase
YpseORF_or4495_at	0.0813	0.0485619	2.325954	-4.020826	1.928918		
SpM12_ChORF272-9_s_at	0.0814	0.04863304	2.325015	-4.0222	1.698119		
SauEMRSA16ChORF2092_at	0.0814	0.04863629	2.324972	-4.022262	1.731888		
YpesKIM_ChrORFy2089_at	0.0815	0.0486796	2.324401	-4.023097	1.921009		
YpesChrORF_YPO3536_s_at	0.0815	0.04869494	2.324199	-4.023393	1.50054	rplI	50S ribosomal protein L9
SpM12_ChORF300-52_at	0.0815	0.04871708	2.323907	-4.02382	2.817561		
CTrachChrORF_CT514_at	0.0816	0.04873431	2.32368	-4.024151	2.098954		
SpM18_ChORF1288_at	0.0816	0.04875998	2.323343	-4.024645	1.793654		
YpesChrORF_YPO0572_s_at	0.0816	0.04876288	2.323305	-4.024701	2.478169	YPO0572	hypothetical protein
SpM1_ChORF1722_s_at	0.0816	0.04876296	2.323304	-4.024702	1.740217		
YpesChrORF_YPO3144_s_at	0.0817	0.04882346	2.322508	-4.025866	2.08775	mdlB	multidrug transporter membrane\ATP-binding components
SpM18_ChORF2046_at	0.0817	0.04884436	2.322234	-4.026267	1.920726		
SpM1_ChORF1239_s_at	0.0817	0.04884694	2.3222	-4.026317	1.301622	pepN	putative lysyl-aminopeptidase; aminopeptidase N
BburgChrORF_BB0621_at	0.0817	0.04885987	-2.32203	-4.026565	-1.234331		
SpM1_ChORF1022_s_at	0.0817	0.04886444	2.32197	-4.026653	3.091279	estA	putative tributyrin esterase
CTrachChrORF_CT599_at	0.0817	0.04887693	2.321806	-4.026892	1.611916		
SauMu50ChORFSAV1880_s_at	0.0818	0.04891348	2.321327	-4.027593	2.04634		
YpesChrORF_YPO0255_s_at	0.0818	0.04892141	2.321223	-4.027745	2.520401	YPO0255	two-component response regulator
BburgPlaORF_BBE19_at	0.0818	0.04892405	2.321188	-4.027796	2.192292		
YpesChrORF_YPO3935_s_at	0.0818	0.04892819	2.321134	-4.027875	2.577967	YPO3935	hypothetical protein
Cbur02740_at	0.0818	0.04894443	2.320921	-4.028187	1.88813		
Cbur01097_at	0.0818	0.04895389	2.320797	-4.028368	2.245859	prfC	peptide chain release factor 3
SauMu50ChORFSAV0287_s_at	0.0818	0.04898163	2.320434	-4.028899	1.321123		
YpesChrORF_YPO0290_s_at	0.0819	0.04902128	2.319915	-4.029658	2.010586	YPO0290	hypothetical protein
YpesPlaORF_YpMT1.20c_s_at	0.0819	0.04903506	2.319734	-4.029922	1.781135		
SpM49_ChORF7585-2_at	0.0819	0.04903754	2.319702	-4.029969	2.246512		
SauMu50ChORFSAV1446_s_at	0.0819	0.04903828	2.319692	-4.029983	2.095468		
Cbur00062_at	0.0819	0.04906395	2.319357	-4.030474	1.968062	nrdB	ribonucleotide-diphosphate reductase subunit beta
SpM1_ChORF1856_s_at	0.082	0.04909417	2.318962	-4.031051	1.65575	norA	putative antibiotic resistance protein NorA
Cbur01117_at	0.082	0.04910313	2.318845	-4.031223	2.716071	folE	GTP cyclohydrolase I
SauCOLChORF01447_s_at	0.082	0.04911726	2.31866	-4.031492	1.531857		
SpM1_ChORF1253_s_at	0.082	0.04912812	2.318518	-4.0317	1.865159		
SpM1_ChORF1978_s_at	0.082	0.04913679	2.318405	-4.031865	1.544857	lrp	leucine-rich protein
SauMu50ChORFSAV1182_s_at	0.082	0.04913817	2.318387	-4.031892	2.298401		
SauCOLChORF02749_s_at	0.0821	0.04921574	2.317375	-4.033371	1.7928		
YpesChrORF_YPO2316_at	0.0821	0.04922422	2.317265	-4.033532	1.823848	YPO2316	hypothetical protein
Cbur01699_at	0.0822	0.04927677	2.31658	-4.034533	2.077808	xylB	xylulose kinase
Sau8325ChORF1532_s_at	0.0822	0.04929524	2.31634	-4.034884	2.617577		
CTrachChrORF_CT328_at	0.0822	0.0492967	2.316321	-4.034912	2.621581		
Cbur00797_at	0.0823	0.04932353	2.315972	-4.035422	1.635544		
YpesChrORF_YPO0292_s_at	0.0823	0.0493332	2.315846	-4.035606	1.755556	YPO0292	hypothetical protein
SauCOLChORF02803_at	0.0823	0.04933387	2.315838	-4.035619	1.579637		
SpM1_ChORF1849_s_at	0.0823	0.04934733	2.315663	-4.035874	1.594428	pfl	putative pyruvate formate-lyase
SpyM3_1333_at	0.0823	0.04934833	2.31565	-4.035893	3.157025		
YpesChrORF_YPO2344_s_at	0.0823	0.04935695	2.315538	-4.036057	1.440342	tyrR	DNA-binding transcriptional regulator TyrR
Cbur02323_at	0.0824	0.04941172	2.314826	-4.037097	2.515946		
YpesChrORF_YPO1553_s_at	0.0824	0.04942298	2.31468	-4.037311	2.150302	YPO1553	ribose transporter permease
SauMu50ChORFSAV2033_s_at	0.0824	0.04945258	2.314296	-4.037872	2.48745		
Cbur01679_at	0.0824	0.0494587	2.314217	-4.037988	2.1401		
SpM1_ChORF1699_s_at	0.0824	0.04946334	2.314157	-4.038076	3.009916		
SauMu50ChORFSAV0045_s_at	0.0824	0.04946845	2.31409	-4.038173	2.063968		
BburgPlaORF_BBA28_x_at	0.0825	0.04952551	2.313351	-4.039253	2.036764		
YpesChrORF_YPO2359_s_at	0.0825	0.04952614	2.313343	-4.039265	1.934221	sapF	peptide transport system ATP-binding protein
SpM1_ChORF0925_s_at	0.0826	0.04958368	2.312598	-4.040354	1.564472		
YpesChrORF_YPO0321_s_at	0.0826	0.04958389	2.312595	-4.040358	1.465353	alr	alanine racemase
YpesChrORF_YPO2891_s_at	0.0826	0.04961022	2.312255	-4.040855	1.433927	fdx	adrenodoxin family ferredoxin
YpesKIM_ChrORFy3269_s_at	0.0826	0.0496244	2.312071	-4.041123	1.30997		
YpesChrORF_YPO3634_s_at	0.0826	0.04962521	2.312061	-4.041139	1.884191	YPO3634	ABC transporter ATP-binding protein
SauCOLChORF02188_s_at	0.0827	0.04970596	2.311018	-4.042663	1.687778		
YpesChrORF_YPO3668_s_at	0.0827	0.04971204	2.31094	-4.042777	2.781806	maf	Maf-like protein
SauMu50ChORFSAV0416_s_at	0.0828	0.04973521	2.310641	-4.043214	2.042607		
YpseORF_or4139_at	0.0828	0.04975316	2.310409	-4.043552	1.304141		
Cbur00686_at	0.0828	0.04978209	2.310036	-4.044097	1.600004		
SauMu50ChORFSAV0724_s_at	0.0828	0.04978543	2.309993	-4.04416	2.45766		
SpM1_ChORF1721_s_at	0.0829	0.04980514	2.30974	-4.044531	1.735767	infB	putative initiation factor 2
Cbur01138_at	0.0829	0.04981594	2.3096	-4.044734	1.526402		
YpesChrORF_YPO2625_s_at	0.0829	0.04983274	2.309384	-4.04505	2.383756	nagC	N-acetylglucosamine regulatory protein
YpesKIM_ChrORFy3437_s_at	0.083	0.04990502	2.308455	-4.046409	2.487502		
Cbur01658_at	0.083	0.04990681	2.308432	-4.046442	2.455221		
SauMSSA476_575g-845_at	0.083	0.04991139	2.308373	-4.046528	2.107683		
BburgChrORF_BB0020_at	0.083	0.04992614	2.308183	-4.046805	1.235179		
YpesChrORF_YPO0159_s_at	0.083	0.04993392	2.308083	-4.046951	1.887587	nirC	nitrite transporter NirC
CTrachChrORF_CT588_at	0.083	0.04994253	2.307973	-4.047113	1.703094		
SauMu50ChORFSAV2214_s_at	0.083	0.04994966	2.307881	-4.047247	2.028088		
BburgChrORF_BB0732_at	0.083	0.04996058	2.307741	-4.047451	1.242917		
CTrachChrORF_CT059_at	0.083	0.04997946	2.307498	-4.047805	1.751412		
SauCOLChORF01693_at	0.083	0.04997959	2.307497	-4.047808	2.557244		
CTrachChrORF_CT109_at	0.083	0.04998554	2.30742	-4.04792	2.658055		
SauMu50ChORFSAV0089_s_at	0.083	0.04999879	2.30725	-4.048168	2.41598		
CTrachChrORF_CT489_at	0.083	0.05000072	2.307226	-4.048204	2.112262		
SauMu50ChORFSAV0848_x_at	0.083	0.05000669	2.307149	-4.048316	2.590321		
YpesChrORF_YPO0346_s_at	0.083	0.05000758	2.307138	-4.048333	1.825367	YPO0346	divalent-cation tolerance protein CutA
YpesChrORF_YPO3751_s_at	0.083	0.05001655	2.307023	-4.048501	1.76404	rplK	50S ribosomal protein L11
YpesChrORF_YPO3729_s_at	0.083	0.0500214	2.30696	-4.048592	2.377366	purD	phosphoribosylamine--glycine ligase
CTrachChrORF_CT337_at	0.083	0.05002561	2.306907	-4.04867	1.522703		
YpesChrORF_YPO1118_s_at	0.083	0.05003511	2.306785	-4.048848	2.299097	cydB	cytochrome D ubiquinol oxidase subunit II
SauMu50ChORFSAV1871_s_at	0.0831	0.05005036	2.306589	-4.049134	3.220093		
SauMu50ChORFSAV1649_s_at	0.0831	0.05009523	2.306014	-4.049974	2.83841		
CTrachChrORF_CT760_at	0.0831	0.05009796	2.305979	-4.050025	2.11279		
SauMu50ChORFSAV2105_s_at	0.0832	0.0501348	2.305508	-4.050713	2.542909		
SpM18_ChORF0370_s_at	0.0832	0.05016055	2.305179	-4.051195	1.965509		
Cbur01349_at	0.0832	0.05017632	2.304977	-4.051489	1.809416		
SauMu50ChORFSAV1074_s_at	0.0832	0.05018864	2.304819	-4.051719	2.701524		
YpesChrORF_YPO0629_s_at	0.0832	0.05018952	2.304808	-4.051735	1.760772	YPO0629	hypothetical protein
Cbur00182_at	0.0832	0.0501964	2.30472	-4.051864	1.738111	hupB	DNA-binding protein HU
Cbur00670_at	0.0832	0.05020374	2.304627	-4.052001	2.384287		
YpesKIM_ChrORFy0262_at	0.0833	0.05021699	2.304457	-4.052248	2.247645		
YpesChrORF_YPO1243_s_at	0.0833	0.05022168	2.304397	-4.052336	2.610498	YPO1243	hypothetical protein
Cbur01375_at	0.0833	0.05024913	2.304047	-4.052848	3.178931		
BburgChrORF_BB0445_at	0.0833	0.05026858	2.303799	-4.05321	1.288064		
YpesChrORF_YPO1092a_s_at	0.0834	0.05033126	2.302999	-4.054378	1.967116		
YpesChrORF_YPO1723_s_at	0.0835	0.05039134	2.302234	-4.055495	1.798696	kdgC	exopolygalacturonate lyase
YpesChrORF_YPO2993_s_at	0.0835	0.05041826	2.301892	-4.055996	1.983857	ptsH	PTS system phosphohistidinoprotein-hexose phosphotransferase subunit Hpr
SpM1_ChORF0713_s_at	0.0836	0.05044986	2.30149	-4.056583	2.276311	pepD	putative dipeptidase
Cbur01002_at	0.0836	0.05045744	2.301393	-4.056723	1.982069		
CTrachChrORF_CT060_at	0.0836	0.05046161	2.30134	-4.056801	1.501883		
SpM1_ChORF1941_s_at	0.0836	0.05050436	2.300797	-4.057594	1.999585	cysS	putative cysteinyl-tRNA synthetase
SpM1_ChORF0453_s_at	0.0836	0.05051256	2.300693	-4.057746	1.849291	mtsA	metal binding protein of ABC transporter (lipoprotein)
CTrachChrORF_CT249_at	0.0836	0.05051528	2.300659	-4.057797	3.063984		
Cbur00412_at	0.0836	0.05052566	2.300527	-4.057989	1.385035	grpE	heat shock protein GrpE
YpesChrORF_YPO3982_s_at	0.0836	0.05052703	2.300509	-4.058014	2.083065	YPO3982	hypothetical protein
CTrachChrORF_CT280_at	0.0836	0.05053433	2.300417	-4.05815	2.115011		
SpM18_ChORF2056_at	0.0836	0.05053947	2.300351	-4.058245	1.775744		
YpesChrORF_YPO3360_s_at	0.0837	0.05058809	2.299735	-4.059146	1.609033	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
SauEMRSA16ChORF1948_at	0.0837	0.05058927	2.29972	-4.059167	2.739543		
SauEMRSA16ChORF981_s_at	0.0837	0.05060427	2.29953	-4.059445	2.50771		
SauMu50ChORFSAV0438_s_at	0.0837	0.05060565	2.299512	-4.059471	2.147878		
Cbur01638_at	0.0837	0.05060901	2.29947	-4.059533	1.751142	mviN	virulence factor
SpM1_ChORF0968_s_at	0.0837	0.05061896	2.299343	-4.059717	2.188737		
SpM1_ChORF0628_s_at	0.0838	0.05064675	2.298991	-4.060231	1.590272		
YpesChrORF_YPO1028_s_at	0.0838	0.0506489	2.298964	-4.060271	1.846501	YPO1028	cysteine sulfinate desulfinase
SpM1_ChORF0701_s_at	0.0838	0.05068195	2.298546	-4.060882	1.811209	hylP1	hyaluronidase, phage associated
SauMu50ChORFSAV1344_s_at	0.0839	0.05073927	2.297821	-4.06194	1.894292		
Cbur00372_at	0.0839	0.05075465	2.297626	-4.062224	1.712433	rpmI	50S ribosomal protein L35
YpesChrORF_YPO2864_s_at	0.0839	0.05078381	2.297258	-4.062762	2.509165	YPO2864	hypothetical protein
Cbur02276_at	0.0839	0.05078958	2.297185	-4.062869	2.348772		
SauMSSA476_575g-464_at	0.084	0.05080058	2.297046	-4.063071	2.220416		
Cbur01750_at	0.084	0.05083627	2.296596	-4.063729	2.5132	recG	ATP-dependent DNA helicase RecG
Cbur00455_at	0.084	0.05086472	2.296237	-4.064253	2.234399		
YpesChrORF_YPO3388_s_at	0.0841	0.05088682	2.295958	-4.06466	2.117429	yadQ	chloride channel protein
YpesChrORF_YPO1326_s_at	0.0841	0.05090489	2.29573	-4.064992	1.79284	YPO1326	hypothetical protein
BburgChrORF_BB0384_at	0.0841	0.05090749	-2.295698	-4.06504	-1.307791		
SauEMRSA16ChORF753_s_at	0.0841	0.05092524	2.295474	-4.065366	2.325075		
YpesChrORF_YPO2005_s_at	0.0841	0.05094385	2.29524	-4.065709	2.026458	YPO2005	hypothetical protein
SpM3_ChORF0960_at	0.0841	0.05095653	2.29508	-4.065942	1.711542		
BburgPlaORF_BBQ49_x_at	0.0842	0.05098753	2.29469	-4.066511	2.058622		
SauEMRSA16ChORF1771_s_at	0.0842	0.05100238	2.294503	-4.066784	1.837059		
Cbur01951_at	0.0842	0.05101064	2.294399	-4.066936	1.449339		
SpM18_ChORF0763_s_at	0.0842	0.05103875	2.294046	-4.067451	2.183268		
Sau8325ChORF2919_at	0.0843	0.05109656	2.29332	-4.068511	1.44884		
Cbur01502_at	0.0843	0.05110827	2.293173	-4.068726	2.274114	fabD	malonyl CoA-ACP transacylase
SauN315ChORFS027_s_at	0.0843	0.05111524	2.293085	-4.068853	2.004113		
YpesChrORF_YPO2640_s_at	0.0844	0.05115337	2.292607	-4.069552	1.80477	YPO2640	IS1400 transposase A
BburgChrORF_BB0154_at	0.0844	0.05115603	-2.292574	-4.0696	-1.223195		
SpM49_ChORF7585-27_at	0.0844	0.05115815	2.292547	-4.069639	2.334185		
Cbur01061_at	0.0845	0.05120569	2.291951	-4.070509	2.293439		
YpesChrORF_YPO1940_s_at	0.0845	0.05121278	2.291862	-4.070638	1.85848	YPO1940	hypothetical protein
BburgChrORF_BB0051_at	0.0845	0.05124514	-2.291457	-4.07123	-1.694266		
SauMu50ChORFSAV0337_s_at	0.0845	0.05124858	2.291414	-4.071293	2.618843		
SpM18_ChORF0838_x_at	0.0845	0.0512539	2.291348	-4.07139	1.958013		
YpesPlaORF_YpCD1.66_x_at	0.0845	0.05126314	2.291232	-4.071558	2.157303		
YpesChrORF_YPO3811_s_at	0.0845	0.05126796	2.291172	-4.071646	2.178992	rpoH	RNA polymerase factor sigma-32
Cbur01358_at	0.0845	0.05128125	2.291005	-4.071889	2.283773		
SauMu50ChORFSAV0559_s_at	0.0845	0.05128792	2.290922	-4.072011	2.202152		
Cbur00780_s_at	0.0845	0.05129888	2.290785	-4.072211	1.756088		
YpesChrORF_YPO0082_s_at	0.0845	0.05130574	2.290699	-4.072336	2.549137	YPO0082	4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
SpM12_ChORF282-20_s_at	0.0845	0.05131794	2.290547	-4.072559	1.726707		
SpM1_ChORF0544_s_at	0.0846	0.0513337	2.29035	-4.072846	1.382429		
BburgChrORF_BB0610_at	0.0846	0.05134922	-2.290156	-4.073129	-1.304792		
SauMu50ChORFSAV0616_s_at	0.0846	0.05135053	2.290139	-4.073153	2.773954		
Cbur02812_x_at	0.0846	0.05135462	2.290088	-4.073227	2.258683		
SpM1_ChORF1301_at	0.0846	0.0513668	2.289936	-4.073449	1.935385	malC	maltodextrin transport system permease
SauMu50ChORFSAV0636_s_at	0.0846	0.05136999	2.289896	-4.073507	1.708045		
SauMu50ChORFSAV1407_s_at	0.0846	0.05137007	2.289895	-4.073509	1.8324		
Cbur02197_at	0.0846	0.05137156	2.289877	-4.073536	1.784809		
YpesChrORF_YPO4062_s_at	0.0846	0.05138799	2.289672	-4.073835	1.445764	cheM	methyl-accepting chemotaxis protein II
Cbur00472_at	0.0846	0.05139219	2.289619	-4.073912	1.999137		
SpM1_ChORF1414_s_at	0.0846	0.05141675	2.289313	-4.074359	1.571043		
YpesKIM_ChrORFy0017_at	0.0846	0.05142808	2.289171	-4.074565	2.037881	lcrT	putative transposase
SauMu50ChORFSAV0449_s_at	0.0846	0.05143095	2.289136	-4.074618	2.264788		
SauMu50ChORFSAV0988_s_at	0.0846	0.05143134	2.289131	-4.074625	2.580914		
CTrachChrORF_CT305_at	0.0846	0.05145016	2.288896	-4.074967	2.073718		
SpM1_ChORF2202_s_at	0.0846	0.05145935	2.288781	-4.075134	1.833898	hasC	UDP-glucose pyrophosphorylase
YpesKIM_ChrORFy2046_at	0.0847	0.05148616	2.288447	-4.075622	2.236387		
SauMu50ChORFSAV2084_s_at	0.0847	0.05150329	2.288234	-4.075933	3.148189		
SpM18_ChORF1761_s_at	0.0847	0.05150675	2.288191	-4.075996	1.684632		
YpesChrORF_YPO1633_s_at	0.0848	0.05156906	2.287415	-4.077128	2.126258	phoQ	sensor protein PhoQ
SauEMRSA16ChORF640_s_at	0.0848	0.05160742	2.286938	-4.077824	2.04218		
